ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
4478.T,FREEE K K,JP,2485.0,2.05,11.39,0.66,540920,813995,-8.3,5日急騰 +11.4%,1,2026-05-11 22:53,True
MDB,"MongoDB, Inc.",US,294.6499938964844,-1.61,11.32,1.1,1705832,1544118,-20.02,5日急騰 +11.3%,1,2026-05-11 22:52,True
6367.T,DAIKIN INDUSTRIES,JP,24290.0,-1.06,11.09,1.43,2052360,1435320,-2.06,5日急騰 +11.1%,1,2026-05-11 22:53,True
FSLR,"First Solar, Inc.",US,233.27000427246094,6.06,10.35,1.12,2936690,2631432,-4.09,5日急騰 +10.4%,1,2026-05-11 22:52,False
6762.T,TDK CORP,JP,2936.0,0.43,9.68,1.23,18598720,15174840,0.0,新高値圏,1,2026-05-11 22:53,False
6752.T,PANASONIC HOLDINGS CORP,JP,3334.0,0.48,8.92,1.34,13393380,9981310,-0.45,新高値圏,1,2026-05-11 22:53,False
6954.T,FANUC CORPORATION,JP,7564.0,0.65,8.66,1.26,9375960,7468650,0.0,新高値圏,1,2026-05-11 22:53,False
ORCL,Oracle Corporation,US,193.83999633789062,-1.08,7.52,0.76,24127251,31859157,-1.08,新高値圏,1,2026-05-11 22:52,True
HPE,Hewlett Packard Enterprise Comp,US,30.8700008392334,-1.53,7.52,1.01,14038530,13925002,-1.53,新高値圏,1,2026-05-11 22:52,True
4063.T,SHIN-ETSU CHEMICAL CO,JP,7574.0,1.26,6.96,1.3,12318160,9486870,-1.78,新高値圏,1,2026-05-11 22:52,True
6273.T,SMC CORP,JP,82320.0,-0.65,6.91,1.36,489900,359615,-0.65,新高値圏,1,2026-05-11 22:53,False
2914.T,JAPAN TOBACCO INC,JP,6164.0,6.85,6.66,1.38,5879960,4256165,0.0,新高値圏,1,2026-05-11 22:53,True
TXN,Texas Instruments Incorporated,US,297.760009765625,3.46,6.54,0.96,8470373,8868498,0.0,新高値圏,1,2026-05-11 22:52,False
ADI,"Analog Devices, Inc.",US,422.7300109863281,1.49,6.48,1.12,3743899,3353159,0.0,新高値圏,1,2026-05-11 22:52,False
6971.T,KYOCERA CORP,JP,2858.0,1.55,6.28,1.5,7963040,5312535,0.0,新高値圏,1,2026-05-11 22:53,False
6503.T,MITSUBISHI ELECTRIC CORP,JP,6447.0,-0.2,6.07,1.41,9473580,6733790,-0.2,新高値圏,1,2026-05-11 22:53,False
AAPL,Apple Inc.,US,292.67999267578125,-0.22,5.73,1.0,48973864,48974216,-0.22,新高値圏,1,2026-05-11 22:52,True
MPWR,"Monolithic Power Systems, Inc.",US,1661.0999755859375,3.76,5.58,1.05,669875,635503,0.0,新高値圏,1,2026-05-11 22:52,False
NXPI,NXP Semiconductors N.V.,US,305.989990234375,3.81,5.24,1.23,5132125,4172531,0.0,新高値圏,1,2026-05-11 22:52,False
ON,ON Semiconductor Corporation,US,107.23999786376953,3.91,5.1,1.25,16817872,13422978,0.0,新高値圏,1,2026-05-11 22:52,False
MRVL,"Marvell Technology, Inc.",US,170.83999633789062,0.42,4.39,0.86,22317943,25928520,-0.76,新高値圏,1,2026-05-11 22:52,True
6758.T,SONY GROUP CORPORATION,JP,3372.0,8.29,4.27,1.86,39416860,21243155,-7.08,単日急騰 +8.3%,1,2026-05-11 22:53,True
CDNS,"Cadence Design Systems, Inc.",US,364.20001220703125,0.41,4.2,0.85,2243294,2639593,0.0,新高値圏,1,2026-05-11 22:52,True
SNPS,"Synopsys, Inc.",US,516.1900024414062,-0.06,3.76,1.0,1677995,1686048,-0.06,新高値圏,1,2026-05-11 22:52,True
UNH,UnitedHealth Group Incorporated,US,384.44000244140625,1.17,3.69,0.78,6361405,8187381,0.0,新高値圏,1,2026-05-11 22:52,False
AVGO,Broadcom Inc.,US,428.42999267578125,-0.37,2.86,1.03,20783679,20201294,-0.37,新高値圏,1,2026-05-11 22:52,True
9983.T,FAST RETAILING CO LTD,JP,75050.0,0.07,2.57,1.09,1544080,1422115,-0.94,新高値圏,1,2026-05-11 22:53,True
EA,Electronic Arts Inc.,US,200.22000122070312,-0.11,-0.79,1.31,2180266,1661906,-1.93,新高値圏,1,2026-05-11 22:52,True
TTWO,"Take-Two Interactive Software, ",US,221.47000122070312,0.46,-1.65,1.17,1774947,1511451,-1.65,新高値圏,1,2026-05-11 22:52,True
SHOP,Shopify Inc.,US,102.54000091552734,-7.13,-19.61,2.1,23951257,11431719,-24.12,出来高急増 x2.1,1,2026-05-11 22:52,True
