ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
MDB,"MongoDB, Inc.",US,303.0,-1.85,14.23,1.38,2210813,1607033,-16.55,5日急騰 +14.2%,1,2026-05-13 23:04,True
6723.T,RENESAS ELECTRONICS CORP,JP,3575.0,-4.67,11.54,1.24,23964480,19349440,-4.67,5日急騰 +11.5%,1,2026-05-13 23:04,True
9984.T,SOFTBANK GROUP CORP,JP,6012.0,0.42,10.84,0.91,77331460,84846430,-6.41,5日急騰 +10.8%,1,2026-05-13 23:04,True
QCOM,QUALCOMM Incorporated,US,213.1699981689453,1.36,10.7,1.43,39831720,27894175,-10.26,5日急騰 +10.7%,1,2026-05-13 23:04,True
UNH,UnitedHealth Group Incorporated,US,401.1600036621094,1.2,9.22,0.85,7222426,8516576,0.0,新高値圏,1,2026-05-13 23:04,False
NVDA,NVIDIA Corporation,US,225.8300018310547,2.29,8.66,1.02,153402920,149802955,0.0,新高値圏,1,2026-05-13 23:04,True
6503.T,MITSUBISHI ELECTRIC CORP,JP,6468.0,1.49,6.54,1.14,7640380,6677970,0.0,新高値圏,1,2026-05-13 23:05,False
6098.T,RECRUIT HOLDINGS CO LTD,JP,7800.0,3.0,5.96,1.01,5779980,5717400,-1.92,新高値圏,1,2026-05-13 23:04,True
TXN,Texas Instruments Incorporated,US,306.3399963378906,3.78,5.84,0.86,7832207,9085136,0.0,新高値圏,1,2026-05-13 23:04,False
HPE,Hewlett Packard Enterprise Comp,US,32.06999969482422,6.16,5.6,1.15,17041160,14779010,0.0,新高値圏,1,2026-05-13 23:04,True
6762.T,TDK CORP,JP,2916.5,-1.5,5.08,0.87,13026660,14958685,-1.5,新高値圏,1,2026-05-13 23:05,False
2914.T,JAPAN TOBACCO INC,JP,6180.0,2.01,4.99,1.43,6089940,4260600,0.0,新高値圏,1,2026-05-13 23:04,True
6971.T,KYOCERA CORP,JP,2881.5,1.19,4.92,1.2,6342940,5303575,0.0,新高値圏,1,2026-05-13 23:05,False
BA,Boeing Company (The),US,240.60000610351562,1.57,4.64,1.1,7314347,6676016,-1.41,新高値圏,1,2026-05-13 23:04,False
8306.T,MITSUBISHI UFJ FINANCIAL GROUP ,JP,2926.5,1.4,4.59,1.03,36810080,35585575,-1.32,新高値圏,1,2026-05-13 23:04,True
AAPL,Apple Inc.,US,298.8699951171875,1.38,4.05,0.95,46245282,48760250,0.0,新高値圏,1,2026-05-13 23:04,True
ADI,"Analog Devices, Inc.",US,432.3900146484375,3.04,4.03,1.12,3959640,3530865,0.0,新高値圏,1,2026-05-13 23:04,False
3993.T,PKSHA TECHNOLOGY INC,JP,3375.0,5.97,2.9,0.94,288840,306260,-1.17,新高値圏,1,2026-05-13 23:04,True
NVO,Novo Nordisk A/S,US,47.08000183105469,0.17,2.88,0.78,14205048,18264552,-1.14,新高値圏,1,2026-05-13 23:04,True
TTWO,"Take-Two Interactive Software, ",US,226.99000549316406,0.44,2.25,1.22,1832459,1499744,0.0,新高値圏,1,2026-05-13 23:04,True
AMAT,"Applied Materials, Inc.",US,436.6099853515625,1.25,1.86,1.24,7861460,6344310,-1.58,新高値圏,1,2026-05-13 23:04,True
GOOGL,Alphabet Inc.,US,402.6199951171875,3.94,1.15,0.93,26032917,27948679,0.0,新高値圏,1,2026-05-13 23:04,True
SNPS,"Synopsys, Inc.",US,509.2799987792969,-0.77,0.96,0.87,1438364,1648961,-1.39,新高値圏,1,2026-05-13 23:04,True
MPWR,"Monolithic Power Systems, Inc.",US,1650.3499755859375,3.18,-0.12,0.97,634059,652184,-0.65,新高値圏,1,2026-05-13 23:04,False
EA,Electronic Arts Inc.,US,200.17999267578125,-0.01,-0.3,1.31,2260591,1720317,-1.95,新高値圏,1,2026-05-13 23:04,True
LRCX,Lam Research Corporation,US,295.44000244140625,2.14,-0.58,0.93,8827672,9473238,-0.58,新高値圏,1,2026-05-13 23:04,True
AMZN,"Amazon.com, Inc.",US,270.1300048828125,1.62,-1.77,0.78,36647186,46765186,-1.77,新高値圏,1,2026-05-13 23:04,True
