ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
KLAC,KLA Corporation,US,1957.18994140625,-2.69,12.44,0.86,908758,1060399,-2.69,5日急騰 +12.4%,1,2026-05-27 23:15,True
LCID,"Lucid Group, Inc.",US,6.260000228881836,4.86,11.59,0.77,12776561,16589065,-41.39,5日急騰 +11.6%,1,2026-05-27 23:15,True
6954.T,FANUC CORPORATION,JP,8154.0,-2.92,11.36,0.73,6755080,9200800,-3.25,5日急騰 +11.4%,1,2026-05-27 23:15,False
CDNS,"Cadence Design Systems, Inc.",US,374.04998779296875,-2.02,10.63,0.97,2062120,2133800,-2.02,5日急騰 +10.6%,1,2026-05-27 23:15,True
MPWR,"Monolithic Power Systems, Inc.",US,1620.1700439453125,-2.57,10.36,0.98,671784,687701,-2.57,5日急騰 +10.4%,1,2026-05-27 23:15,False
7013.T,IHI CORPORATION,JP,2818.0,-4.3,10.32,0.85,20666780,24270130,-36.22,5日急騰 +10.3%,1,2026-05-27 23:15,True
6146.T,DISCO CORPORATION,JP,67630.0,1.08,10.25,0.81,1559640,1925730,-11.7,5日急騰 +10.3%,1,2026-05-27 23:15,True
TSLA,"Tesla, Inc.",US,440.3599853515625,1.56,8.97,0.84,44791193,53503643,-1.1,新高値圏,1,2026-05-27 23:15,True
AFRM,"Affirm Holdings, Inc.",US,70.44000244140625,1.69,7.87,0.99,5359080,5411175,0.0,新高値圏,1,2026-05-27 23:15,True
TSM,Taiwan Semiconductor Manufactur,US,422.7300109863281,2.52,7.67,0.77,10025561,12997955,0.0,新高値圏,1,2026-05-27 23:15,True
6971.T,KYOCERA CORP,JP,3129.0,-0.54,7.12,0.91,5356040,5897055,-0.54,新高値圏,1,2026-05-27 23:15,False
SNPS,"Synopsys, Inc.",US,525.9199829101562,-1.62,6.49,1.21,1887812,1560303,-1.62,新高値圏,1,2026-05-27 23:15,True
LLY,Eli Lilly and Company,US,1082.9200439453125,1.71,6.02,0.82,2821604,3432761,0.0,新高値圏,1,2026-05-27 23:15,True
AMZN,"Amazon.com, Inc.",US,271.8500061035156,2.47,4.82,0.81,35348425,43392196,-1.14,新高値圏,1,2026-05-27 23:15,True
9983.T,FAST RETAILING CO LTD,JP,77820.0,3.06,4.12,0.78,953840,1219875,0.0,新高値圏,1,2026-05-27 23:15,True
AAPL,Apple Inc.,US,310.8500061035156,0.82,3.97,0.91,44638728,49241622,0.0,新高値圏,1,2026-05-27 23:15,True
DDOG,"Datadog, Inc.",US,221.80999755859375,-0.82,3.1,0.65,4499910,6903237,-0.82,新高値圏,1,2026-05-27 23:15,True
6098.T,RECRUIT HOLDINGS CO LTD,JP,9907.0,0.84,2.63,0.64,4662000,7336285,0.0,新高値圏,1,2026-05-27 23:15,True
8316.T,SUMITOMO MITSUI FINANCIAL GROUP,JP,5950.0,-1.9,1.16,0.97,13489120,13943410,-1.9,新高値圏,1,2026-05-27 23:15,True
7752.T,RICOH CO,JP,1447.0,0.87,0.14,0.82,2404780,2948055,-1.43,新高値圏,1,2026-05-27 23:15,False
EA,Electronic Arts Inc.,US,200.67999267578125,-0.22,-0.51,0.86,1560686,1809011,-1.7,新高値圏,1,2026-05-27 23:15,True
V,Visa Inc.,US,327.6099853515625,0.35,-0.7,0.96,7708251,7999247,-1.96,新高値圏,1,2026-05-27 23:15,True
