ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
6963.T,ROHM CO LTD,JP,5200.0,1.21,10.31,0.8,4619220,5793735,-7.41,5日急騰 +10.3%,1,2026-06-18 23:43,True
TSM,Taiwan Semiconductor Manufactur,US,462.1199951171875,6.94,9.75,0.96,11920785,12454116,0.0,新高値圏,1,2026-06-18 23:43,True
ABNB,"Airbnb, Inc.",US,142.41000366210938,1.33,8.82,1.13,4366546,3865226,-1.23,新高値圏,1,2026-06-18 23:43,True
TXN,Texas Instruments Incorporated,US,322.8599853515625,6.95,8.67,1.03,9176866,8890941,-0.62,新高値圏,1,2026-06-18 23:43,False
8316.T,SUMITOMO MITSUI FINANCIAL GROUP,JP,6728.0,4.31,8.46,1.1,16559280,15047755,0.0,新高値圏,1,2026-06-18 23:43,True
7269.T,SUZUKI MOTOR CORP,JP,1936.0,-0.72,8.37,1.07,8176120,7653205,-1.9,新高値圏,1,2026-06-18 23:43,True
XYZ,"Block, Inc.",US,74.77999877929688,2.66,8.24,1.12,6999895,6249558,-1.73,新高値圏,1,2026-06-18 23:43,True
8306.T,MITSUBISHI UFJ FINANCIAL GROUP ,JP,3374.0,3.12,7.42,1.06,48092260,45477995,0.0,新高値圏,1,2026-06-18 23:43,True
LRCX,Lam Research Corporation,US,389.0400085449219,3.97,7.39,1.19,13299760,11164015,0.0,新高値圏,1,2026-06-18 23:43,True
9983.T,FAST RETAILING CO LTD,JP,84100.0,1.45,7.16,0.93,912120,979710,0.0,新高値圏,1,2026-06-18 23:43,True
6902.T,DENSO CORP,JP,1935.0,0.94,5.48,0.91,7503040,8268360,-1.4,新高値圏,1,2026-06-18 23:43,False
ADI,"Analog Devices, Inc.",US,434.4599914550781,4.83,5.42,0.99,5073939,5147459,-0.73,新高値圏,1,2026-06-18 23:43,False
ON,ON Semiconductor Corporation,US,121.62000274658203,7.7,4.88,0.96,11515224,11998816,-9.19,単日急騰 +7.7%,1,2026-06-18 23:43,False
7752.T,RICOH CO,JP,1500.0,-0.03,4.57,0.96,2098300,2177340,-1.7,新高値圏,1,2026-06-18 23:43,False
VRTX,Vertex Pharmaceuticals Incorpor,US,451.6300048828125,-1.6,1.48,1.17,1618567,1379616,-1.6,新高値圏,1,2026-06-18 23:43,False
6098.T,RECRUIT HOLDINGS CO LTD,JP,11165.0,6.13,0.09,0.78,4390200,5633630,-1.89,新高値圏,1,2026-06-18 23:43,True
EA,Electronic Arts Inc.,US,202.14999389648438,-0.43,-0.44,1.19,2500416,2106409,-0.89,新高値圏,1,2026-06-18 23:43,True
MPWR,"Monolithic Power Systems, Inc.",US,1563.699951171875,7.97,-1.63,1.28,1082982,847740,-7.47,単日急騰 +8.0%,1,2026-06-18 23:43,False
SMCI,"Super Micro Computer, Inc.",US,30.65999984741211,10.37,-4.1,0.92,64386072,70030293,-38.89,単日急騰 +10.4%,1,2026-06-18 23:43,True
ENPH,"Enphase Energy, Inc.",US,52.279998779296875,9.42,-4.82,0.88,7572634,8601713,-27.72,単日急騰 +9.4%,1,2026-06-18 23:43,True
