ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
VRTX,Vertex Pharmaceuticals Incorpor,US,499.6499938964844,1.69,7.04,1.64,2989914,1823548,0.0,新高値圏,1,2026-06-29 22:54,False
XYZ,"Block, Inc.",US,78.0199966430664,0.26,6.77,1.11,6957866,6267681,0.0,新高値圏,1,2026-06-29 22:54,True
MDB,"MongoDB, Inc.",US,338.17999267578125,7.7,5.96,0.93,1885976,2019169,-16.27,単日急騰 +7.7%,1,2026-06-29 22:54,True
2801.T,KIKKOMAN CORP,JP,1650.0,1.01,5.74,0.84,4110140,4915215,0.0,新高値圏,1,2026-06-29 22:55,True
ABNB,"Airbnb, Inc.",US,147.1699981689453,1.11,5.73,1.03,4155580,4025175,0.0,新高値圏,1,2026-06-29 22:54,True
4443.T,SANSAN INC,JP,1566.0,13.23,5.45,0.9,1357840,1508180,-11.27,単日急騰 +13.2%,1,2026-06-29 22:54,True
NVO,Novo Nordisk A/S,US,48.34000015258789,0.56,5.36,1.06,14603997,13732294,0.0,新高値圏,1,2026-06-29 22:54,True
V,Visa Inc.,US,341.6499938964844,1.61,4.61,1.13,9877718,8737864,0.0,新高値圏,1,2026-06-29 22:54,True
AMGN,Amgen Inc.,US,360.54998779296875,0.62,4.59,0.82,2612470,3187652,0.0,新高値圏,1,2026-06-29 22:54,False
7267.T,HONDA MOTOR CO,JP,1476.0,1.83,4.42,0.9,18046200,20023720,-1.89,新高値圏,1,2026-06-29 22:54,True
9983.T,FAST RETAILING CO LTD,JP,84380.0,0.37,3.5,1.09,1050460,961765,0.0,新高値圏,1,2026-06-29 22:55,True
UNH,UnitedHealth Group Incorporated,US,419.82000732421875,-1.89,3.23,0.97,7059200,7279370,-1.89,新高値圏,1,2026-06-29 22:54,False
7269.T,SUZUKI MOTOR CORP,JP,1971.5,0.41,3.17,1.23,9328180,7553365,-0.1,新高値圏,1,2026-06-29 22:54,True
TTWO,"Take-Two Interactive Software, ",US,247.14999389648438,3.61,3.16,1.34,4082288,3043177,0.0,新高値圏,1,2026-06-29 22:54,True
6098.T,RECRUIT HOLDINGS CO LTD,JP,11295.0,2.31,2.22,0.86,3771380,4377675,-0.75,新高値圏,1,2026-06-29 22:54,True
4478.T,FREEE K K,JP,2013.0,7.3,1.82,0.9,395640,438980,-25.72,単日急騰 +7.3%,1,2026-06-29 22:54,True
TSLA,"Tesla, Inc.",US,411.8399963378906,8.46,1.68,0.95,45636368,47918892,-7.51,単日急騰 +8.5%,1,2026-06-29 22:54,True
EA,Electronic Arts Inc.,US,205.0500030517578,-0.1,1.02,1.08,2274512,2114163,-0.1,新高値圏,1,2026-06-29 22:54,True
RKLB,Rocket Lab Corporation,US,98.01000213623047,15.93,-2.27,1.02,30444128,29990607,-34.76,単日急騰 +15.9%,1,2026-06-29 22:54,True
3993.T,PKSHA TECHNOLOGY INC,JP,2730.0,8.68,-3.53,1.0,378120,378930,-19.11,単日急騰 +8.7%,1,2026-06-29 22:54,True
IONQ,"IonQ, Inc.",US,53.880001068115234,9.27,-7.61,1.14,32865651,28805292,-25.24,単日急騰 +9.3%,1,2026-06-29 22:54,True
